song_id,song_name,album_name,artist_name
6365,T.N.T.,High Voltage,AC/DC
1084,Let Me Put My Love Into You,Back In Black,AC/DC
6410,Who Made Who,Who Made Who,AC/DC
6367,High Voltage,High Voltage,AC/DC
6372,Whole Lotta Rosie,Let There Be Rock,AC/DC
3022,Trampled Under Foot - 1990 Remaster,Physical Graffiti (1994 Remaster),Led Zeppelin
10264,Rock and Roll - Remaster,Led Zeppelin IV (Deluxe Edition),Led Zeppelin
6363,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),High Voltage,AC/DC
10267,Misty Mountain Hop - Remaster,Led Zeppelin IV (Deluxe Edition),Led Zeppelin
37,More Than a Feeling,Boston,Boston
3023,Kashmir - 1990 Remaster,Physical Graffiti (1994 Remaster),Led Zeppelin
3352,School's Out,School's Out,Alice Cooper
6100,Feel like Makin' Love - 2015 Remaster,Straight Shooter,Bad Company
5371,Sweet Emotion,Toys In The Attic,Aerosmith
11474,Landslide,Fleetwood Mac,Fleetwood Mac
5370,Walk This Way,Toys In The Attic,Aerosmith
10428,Highway to Hell,Highway to Hell,AC/DC
1570,The Devil Went Down to Georgia,A Decade Of Hits,The Charlie Daniels Band
3638,Close Your Eyes,Title (Deluxe),Meghan Trainor
10672,Turning Tables,21,Adele
11117,I Think I'm In Love,My Garden,Kat Dahlia
7431,Make Me (Cry),Make Me (Cry),Labrinth
3639,3am,Title (Deluxe),Meghan Trainor
1118,7/11,BEYONCÉ [Platinum Edition],Beyoncé
9025,Girlfriend,El Southside,Kap G
9626,Get You (feat. Kali Uchis),Freudian,Daniel Caesar
8669,Really Really,Islah (Deluxe),Kevin Gates
951,through the late night,Birds In The Trap Sing McKnight,Travis Scott
958,pick up the phone,Birds In The Trap Sing McKnight,Travis Scott
8813,Flex Like Ouu,Lil Pump,Lil Pump
8805,D Rose,Lil Pump,Lil Pump
8810,Molly,Lil Pump,Lil Pump
7921,Everyday We Lit (feat. PnB Rock),Long Live Nut,YFN Lucci
7439,Numb,Issa Album,21 Savage
7720,"Castro (feat. Kanye West, Big Sean, Quavo & 2 Chainz)",White Friday (CM9),Yo Gotti
8716,Jocelyn Flores,17,XXXTENTACION
10185,Skateboard P,"Thank You, Mr. Tokyo",MadeinTYO
11046,Again,Fetty Wap (Deluxe),Fetty Wap
7503,I Got the Keys (feat. Jay-Z & Future),Major Key,DJ Khaled
7820,"On Everything (feat. Travis Scott, Rick Ross & Big Sean)",Grateful,DJ Khaled
9283,To the End,Three Cheers for Sweet Revenge,My Chemical Romance
9282,"Give 'Em Hell, Kid",Three Cheers for Sweet Revenge,My Chemical Romance
2336,Helena,May Death Never Stop You,My Chemical Romance
9285,I'm Not Okay (I Promise),Three Cheers for Sweet Revenge,My Chemical Romance
1498,Cancer,The Black Parade,My Chemical Romance
8516,When You Can't Sleep At Night,The Flood (Deluxe Reissue),Of Mice & Men
7205,"Boulevard of Broken Dreams (feat. John Gallagher Jr., Rebecca Naomi Jones, Stark Sands, The American Idiot Broadway Company)",American Idiot - The Original Broadway Cast Recording,Green Day
1502,Disenchanted,The Black Parade,My Chemical Romance
1503,Famous Last Words,The Black Parade,My Chemical Romance
4599,The Only Hope for Me Is You,Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance
7079,The Pantaloon,Twenty One Pilots,Twenty One Pilots
7080,Addict With A Pen,Twenty One Pilots,Twenty One Pilots
1496,I Don't Love You,The Black Parade,My Chemical Romance
2337,The Ghost of You,May Death Never Stop You,My Chemical Romance
8510,The Storm,The Flood (Deluxe Reissue),Of Mice & Men
2147,Carry on Wayward Son,Leftoverture (Expanded Edition),Kansas
1491,The End.,The Black Parade,My Chemical Romance
4281,The Light Behind Your Eyes,Number Three,My Chemical Romance
3129,She's Like Texas,She's Like Texas,Josh Abbott Band
9570,Wanna Be That Song,Illinois,Brett Eldredge
9215,Purple Rain,Purple Rain,Prince
861,Today,Love and War,Brad Paisley
2957,Gringo In Belize,Cowboy Boots and Bathin' Suits,Jerry Jeff Walker
2958,Cowboy Boots & Bathin' Suits,Cowboy Boots and Bathin' Suits,Jerry Jeff Walker
6791,The Guitar,Somedays The Song Writes You,Guy Clark
6792,Hemingway’s Whiskey,Somedays The Song Writes You,Guy Clark
5458,Copper Canteen,Complicated Game,James McMurtry
5459,South Dakota,Complicated Game,James McMurtry
4,"Fine Whine (feat. Joe Fox, Future & M.I.A.)",AT.LONG.LAST.A$AP,A$AP Rocky
7,JD,AT.LONG.LAST.A$AP,A$AP Rocky
10,Jukebox Joints (feat. Joe Fox & Kanye West),AT.LONG.LAST.A$AP,A$AP Rocky
13,Wavybone (feat. Juicy J & UGK),AT.LONG.LAST.A$AP,A$AP Rocky
16,M'$ (feat. Lil Wayne),AT.LONG.LAST.A$AP,A$AP Rocky
19,"Back Home (feat. Mos Def, Acyde & Yams)",AT.LONG.LAST.A$AP,A$AP Rocky
5025,I Did It,MA_DOOM: Son of Yvonne,Masta Ace
2924,Don't Understand,Disposable Arts,Masta Ace
2398,Nas Is Like,I Am...,Nas
8938,Can't Help Falling in Love,Blue Hawaii,Elvis Presley
9590,Blue Suede Shoes,Elvis Presley,Elvis Presley
9592,Trying to Get to You,Elvis Presley,Elvis Presley
9595,Money Honey,Elvis Presley,Elvis Presley
3733,Yellow Ledbetter,Jeremy,Pearl Jam
6492,My Girl,Otis Blue: Otis Redding Sings Soul (Collector's Edition),Otis Redding
11132,Don't Find Another Love,Endless Love (Original Motion Picture Soundtrack),NONONO
11133,All Our Endless Love (feat. Matt Berninger),Endless Love (Original Motion Picture Soundtrack),NONONO
11134,Endless Love Suite,Endless Love (Original Motion Picture Soundtrack),NONONO
11015,"Telephone Calls (feat. A$AP Rocky, Tyler, The Creator, Playboi Carti & Yung Gleesh)",Cozy Tapes: Vol. 1 Friends -,A$AP Mob
8093,Black Magic Woman - Single Version,Santana's Greatest Hits,Santana
5500,Separate Ways (Worlds Apart),Frontiers,Journey
4760,Stand by Me,Don't Play That Song,Ben E. King
5175,Young Girl,Young Girl: The Best Of Gary Puckett & The Union Gap,Gary Puckett & The Union Gap
7130,(You're The) Devil In Disguise,"Elvis' Gold Records, Vol. 4",Elvis Presley
5664,Play That Funky Music,Wild Cherry,Wild Cherry
3206,Barracuda,Little Queen,Heart
9213,When Doves Cry,Purple Rain,Prince
3808,Turn! Turn! Turn! (To Everything There Is a Season),Turn! Turn! Turn!,The Byrds
1265,Scar Tissue,Californication (Deluxe Edition),Red Hot Chili Peppers
1264,Parallel Universe,Californication (Deluxe Edition),Red Hot Chili Peppers
5853,Soul to Squeeze,Greatest Hits,Red Hot Chili Peppers
4073,Dig,Light Grenades,Incubus
4074,Anna Molly,Light Grenades,Incubus
4075,Love Hurts,Light Grenades,Incubus
4904,Rooster,Dirt,Alice In Chains
10069,I'll Be Missing You (feat. Faith Evans & 112) - 2014 Remaster,No Way Out (2014 Remaster),Diddy
9972,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,Life After Death (2014 Remastered Edition),The Notorious B.I.G.
10848,Ghosts,How to Sell Your Soul,Lox Chatterbox
10850,Sell Your Soul (feat. Baleigh),How to Sell Your Soul,Lox Chatterbox
10851,Deep,How to Sell Your Soul,Lox Chatterbox
10852,Killa Killa / Dead Man (feat. Starfish the Astronaut),How to Sell Your Soul,Lox Chatterbox
11163,That's What I Like,24K Magic,Bruno Mars
3326,Sunshine (feat. Lea),U Gotta Feel Me,Lil' Flip
9978,Ten Crack Commandments - 2014 Remaster,Life After Death (2014 Remastered Edition),The Notorious B.I.G.
1321,Get No Better (feat. Mashonda),Split Personality,Cassidy
713,Slow Jamz (feat. Kanye West & Jamie Foxx),Kamikaze,Twista
3163,Bonita Applebum,The Anthology,A Tribe Called Quest
372,Zaddy,Campaign,Ty Dolla $ign
7282,Love Me Now,DARKNESS AND LIGHT,John Legend
9433,Phone Down,Phone Down,Lost Kings
7648,3 Strikes,Bop City,Terror Jr
8469,The Greatest (feat. Kendrick Lamar),This Is Acting (Deluxe Version),Sia
8563,Chantaje (feat. Maluma),El Dorado,Shakira
8381,4 Lit,Ether,B.o.B
9024,Girlfriend (feat. Ty Dolla $ign & Quavo) - Remix,Girlfriend (feat. Ty Dolla $ign & Quavo) [Remix],Ty Dolla $ign
6950,Best Part (feat. Daniel Caesar),H.E.R.,H.E.R.
109,Love Galore (feat. Travis Scott),Ctrl,SZA
10982,Girl (feat. KAYTRANADA),Ego Death,The Internet
9630,We Find Love,Freudian,Daniel Caesar
9627,Hold Me Down,Freudian,Daniel Caesar
10696,Hard to Love (feat. Jessie Reyez),Funk Wav Bounces Vol.1,Calvin Harris
113,The Weekend,Ctrl,SZA
9632,Take Me Away (feat. Syd),Freudian,Daniel Caesar
4452,Show Me Love - Radio Version,Robyn Is Here,Robyn
9370,Heartbreaker (feat. Jay-Z),Rainbow,Mariah Carey
8826,Waterfalls,Crazysexycool,TLC
9229,The Way You Make Me Feel - 2012 Remaster,Bad 25th Anniversary,Michael Jackson
2272,Don't Stop 'Til You Get Enough,Off the Wall,Michael Jackson
8944,Buy Me a Boat,Buy Me a Boat,Chris Janson
3728,Always Be My Baby,Daydream,Mariah Carey
9382,Freedom! '90 - Remastered,Listen Without Prejudice / MTV Unplugged (Deluxe),George Michael
3725,Fantasy,Daydream,Mariah Carey
2741,Ms. Jackson,Stankonia,Outkast
9975,Notorious Thugs - 2014 Remaster,Life After Death (2014 Remastered Edition),The Notorious B.I.G.
11160,24K Magic,24K Magic,Bruno Mars
9807,The Valley,"Through the Deep, Dark Valley",The Oh Hellos
9808,Like The Dawn,"Through the Deep, Dark Valley",The Oh Hellos
9809,Eat You Alive,"Through the Deep, Dark Valley",The Oh Hellos
9810,"Second Child, Restless Child","Through the Deep, Dark Valley",The Oh Hellos
9811,Wishing Well,"Through the Deep, Dark Valley",The Oh Hellos
9812,In Memoriam,"Through the Deep, Dark Valley",The Oh Hellos
9813,The Lament Of Eustace Scrubb,"Through the Deep, Dark Valley",The Oh Hellos
9814,I Was Wrong,"Through the Deep, Dark Valley",The Oh Hellos
9815,I Have Made Mistakes,"Through the Deep, Dark Valley",The Oh Hellos
9816,The Truth Is A Cave,"Through the Deep, Dark Valley",The Oh Hellos
9817,Valley - Reprise,"Through the Deep, Dark Valley",The Oh Hellos
578,Everything Is Yours,SweetSexySavage (Deluxe),Kehlani
7504,For Free (feat. Drake),Major Key,DJ Khaled
572,Distraction,SweetSexySavage (Deluxe),Kehlani
1106,Drunk in Love (feat. Jay-Z),BEYONCÉ [Platinum Edition],Beyoncé
10133,Toxic,In The Zone,Britney Spears
1332,Trapped,Hide Ya Breezy,Bailey
1331,Go Dumb,Hide Ya Breezy,Bailey
3499,I Give It All (Live),Only a Shadow (Live),Misty Edwards
3500,You Set Your Love on Me (Live),Only a Shadow (Live),Misty Edwards
3496,Shine Like the Stars (Live),Only a Shadow (Live),Misty Edwards
3059,It's My Joy to Love (Live),Magnificent Obsession (Live),Onething
3056,Worthy of It All (Live),Magnificent Obsession (Live),Onething
3057,Wounded One (Live),Magnificent Obsession (Live),Onething
3058,Storm All Around You (Live),Magnificent Obsession (Live),Onething
5876,He's Alive (Live),Joy (Live),Forerunner Music
3494,Baptize My Heart (Live),Only a Shadow (Live),Misty Edwards
3119,Give in to Me,Laura Hackett,Laura Hackett Park
5875,"Joyful, Joyful (Live)",Joy (Live),Forerunner Music
3122,When I Am Afraid,Laura Hackett,Laura Hackett Park
9761,Write Your Story,If We're Honest (Deluxe Version),Francesca Battistelli
11452,Calling Me,Incarcerated,Boosie Badazz
2807,I Choose You,D.N.A.,Mario
541,Been That Way,T R A P S O U L,Bryson Tiller
7880,Contradiction (feat. Jhené Aiko),The Transition of Mali,Mali Music
11000,Hypnotizing,Blow,Aaron Camper
540,Sorry Not Sorry,T R A P S O U L,Bryson Tiller
543,Right My Wrongs,T R A P S O U L,Bryson Tiller
7957,Say You Won't Let Go,Back from the Edge,James Arthur
7876,I'm Sorry,508-507-2209,Joyner Lucas
542,Overtime,T R A P S O U L,Bryson Tiller
3149,Moth's Wings,Manners,Passion Pit
3152,Swimming In The Flood,Manners,Passion Pit
3155,Seaweed Song,Manners,Passion Pit
5687,Doin' the Cockroach,The Lonesome Crowded West,Modest Mouse
5688,Trailer Trash,The Lonesome Crowded West,Modest Mouse
5684,Teeth Like God's Shoeshine,The Lonesome Crowded West,Modest Mouse
6628,Dukes Up,Sad Sappy Sucker,Modest Mouse
2564,West Coast,Nighttiming,Coconut Records
8332,Wake Up,Funeral,Arcade Fire
8334,Rebellion (Lies),Funeral,Arcade Fire
8331,Crown of Love,Funeral,Arcade Fire
3464,No Cars Go,Neon Bible,Arcade Fire
10953,Grapevine Fires,Narrow Stairs,Death Cab for Cutie
10947,Bixby Canyon Bridge,Narrow Stairs,Death Cab for Cutie
2063,Shake Ya Ass,Let's Get Ready,Mystikal
9968,Hypnotize - 2014 Remaster,Life After Death (2014 Remastered Edition),The Notorious B.I.G.
1119,Flawless Remix (feat. Nicki Minaj),BEYONCÉ [Platinum Edition],Beyoncé
3489,Keep It Mello (feat. Omar LinX),Joytime,Marshmello
7117,Capsize,Truce - EP,FRENSHIP
10820,"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)",Cozy Tapes Vol. 2: Too Cozy,A$AP Mob
9105,Glock,Dexter the Robot,Famous Dex
530,Intro (Difference),T R A P S O U L,Bryson Tiller
8947,Elementary,Elementary,Lil Pump
8719,Revenge,17,XXXTENTACION
9687,Slipknot,"XXXTENTACION Presents: Members Only, Vol. 3",XXXTENTACION
110,Doves In The Wind (feat. Kendrick Lamar),Ctrl,SZA
6774,Ragga Bomb (feat. Ragga Twins) - Skrillex & Zomboy Remix,Ease My Mind v Ragga Bomb Remixes,Skrillex
5093,Only Getting Younger (feat. Skrillex),Look Like You Love It,Elliphant
7659,Let It Burn,Let It Burn,Datsik
7660,Glock Burst,Let It Burn,Datsik
7708,Release Me,Cold Blooded EP,Datsik
1776,B.Y.O.B.,Mezmerize,System Of A Down
1627,Sugar,System Of A Down,System Of A Down
280,Sick Like Me,Black Widow,In This Moment
6675,Get Low,"Money Sucks, Friends Rule",Dillon Francis
6680,Not Butter,"Money Sucks, Friends Rule",Dillon Francis
284,Papercut,Hybrid Theory (Bonus Edition),Linkin Park
285,One Step Closer,Hybrid Theory (Bonus Edition),Linkin Park
286,With You,Hybrid Theory (Bonus Edition),Linkin Park
287,Points of Authority,Hybrid Theory (Bonus Edition),Linkin Park
288,Crawling,Hybrid Theory (Bonus Edition),Linkin Park
289,Runaway,Hybrid Theory (Bonus Edition),Linkin Park
290,By Myself,Hybrid Theory (Bonus Edition),Linkin Park
292,A Place for My Head,Hybrid Theory (Bonus Edition),Linkin Park
449,Don't Stay,Meteora (Bonus Edition),Linkin Park
469,From the Inside,Meteora,Linkin Park
454,Nobody's Listening,Meteora (Bonus Edition),Linkin Park
11147,Rage Valley,Rage Valley,Knife Party
5941,Destroy Them With Lazers,100% No Modern Talking,Knife Party
6308,Do or Die (feat. Childish Gambino),Blow the Roof,Flux Pavilion
9218,Duality,Vol. 3: The Subliminal Verses,Slipknot
10726,The Devil in I,.5: The Gray Chapter (Special Edition),Slipknot
9221,Before I Forget,Vol. 3: The Subliminal Verses,Slipknot
5996,EDM Death Machine,Haunted House,Knife Party
9220,Pulse of the Maggots,Vol. 3: The Subliminal Verses,Slipknot
2671,Talk Shit,Bling Bling Bling!,Millionaires
11171,Dirty Laundry,Storyteller,Carrie Underwood
11156,Church Bells,Storyteller,Carrie Underwood
11170,Renegade Runaway,Storyteller,Carrie Underwood
11121,Choctaw County Affair,Storyteller,Carrie Underwood
11173,Chaser,Storyteller,Carrie Underwood
11174,Relapse,Storyteller,Carrie Underwood
8257,"Jesus, Take the Wheel",Some Hearts,Carrie Underwood
3177,Just a Dream,Carnival Ride,Carrie Underwood
102,Mama's Broken Heart,Four The Record,Miranda Lambert
11172,Like I'll Never Love You Again,Storyteller,Carrie Underwood
6151,The Waters (feat. BJ the Chicago Kid),Malibu,Anderson .Paak
6154,Am I Wrong (feat. ScHoolboy Q),Malibu,Anderson .Paak
6149,The Bird,Malibu,Anderson .Paak
6158,Room in Here (feat. The Game & Sonyae Elise),Malibu,Anderson .Paak
3167,Electric Relaxation,The Anthology,A Tribe Called Quest
6800,Find a Way,The Love Movement,A Tribe Called Quest
6150,Heart Don't Stand a Chance,Malibu,Anderson .Paak
9154,Paradise (feat. Badbadnotgood & Sean Leon),Pilgrim's Paradise,Daniel Caesar
7199,Get 'Em Up,Venice,Anderson .Paak
9156,Streetcar,Pilgrim's Paradise,Daniel Caesar
9117,Won't Live Here,Won't Live Here,Daniel Caesar
9157,Little Rowboat,Pilgrim's Paradise,Daniel Caesar
8589,Feel Right (feat. Mystikal),Uptown Special,Mark Ronson
10490,Ill Mind of Hopsin 8,Ill Mind of Hopsin 8,Hopsin
6911,DOLCE & GABBANA,DOLCE & GABBANA,Riff Raff
7547,Bone Marrow (feat. Danny Seth),Bone Marrow (feat. Danny Seth),G-Eazy
5462,Winter Wonderland,Merry Christmas,Johnny Mathis
10117,Must Be Santa,Christmas In The Heart,Bob Dylan
5353,Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,Rudolph The Red Nosed Reindeer And Other Christmas Classics,Gene Autry
7215,Jingle Bells (feat. The Puppini Sisters),Christmas,Michael Bublé
5464,Sleigh Ride,Merry Christmas,Johnny Mathis
5465,I'll Be Home for Christmas (with Percy Faith & His Orchestra),Merry Christmas,Johnny Mathis
5467,O Holy Night (with Percy Faith & His Orchestra),Merry Christmas,Johnny Mathis
5468,The First Noel,Merry Christmas,Johnny Mathis
5470,It Came Upon the Midnight Clear,Merry Christmas,Johnny Mathis
5471,"Silent Night, Holy Night (with Percy Faith & His Orchestra)",Merry Christmas,Johnny Mathis
2814,Marmalade (feat. Lil Yachty),GEMINI,Macklemore
8473,That's It (feat. Gucci Mane & 2 Chainz),All Your Fault: Pt. 2,Bebe Rexha
8460,"East Coast REMIX (feat. Busta Rhymes, A$AP Rocky, Dave East, French Montana, Rick Ross & Snoop Dogg)",Still Striving,A$AP Ferg
10741,Relationship (feat. Future),Beautiful Thugger Girls,Young Thug
1065,High End (feat. Future & Young Thug),Heartbreak on a Full Moon,Chris Brown
933,Any Way You Want It,Departure,Journey
5924,We Didn't Start the Fire,Storm Front,Billy Joel
9327,Private Eyes,Private Eyes (Expanded Edition),Daryl Hall & John Oates
9336,Little Red Corvette,1999,Prince
4109,Careless Whisper,Make It Big,Wham!
311,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",The Definitive Collection,Eric Carmen
7499,Drive,Heartbeat City,The Cars
10896,You Oughta Know - 2015 Remaster,Jagged Little Pill (2015 Remaster),Alanis Morissette
10902,Ironic - 2015 Remaster,Jagged Little Pill (2015 Remaster),Alanis Morissette
3784,The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters
4562,Livin' la Vida Loca,Ricky Martin,Ricky Martin
6255,Basket Case,Dookie,Green Day
2684,American Idiot,American Idiot,Green Day
2686,Holiday / Boulevard of Broken Dreams,American Idiot,Green Day
2079,Just Give Me a Reason (feat. Nate Ruess),The Truth About Love,P!nk
5541,Come with Me Now,Lunatic,KONGOS
9090,Always in My Head,Ghost Stories,Coldplay
9095,Another's Arms,Ghost Stories,Coldplay
7511,"Fuck Up the Club (feat. Future, Rick Ross, YG & Yo Gotti)",Major Key,DJ Khaled
7513,Tourist (feat. Travis Scott & Lil Wayne),Major Key,DJ Khaled
7928,What The Price,Culture,Migos
11372,Fragile,Something Else,Tech N9ne
7931,All Ass,Culture,Migos
1901,Comin Out Strong (feat. The Weeknd),HNDRXX,Future
1905,Incredible,HNDRXX,Future
1913,Turn On Me,HNDRXX,Future
1054,Privacy,Heartbreak on a Full Moon,Chris Brown
8321,I See You (feat. Chris Brown),SupaJefe,Kap G
961,wonderful,Birds In The Trap Sing McKnight,Travis Scott
7821,I Can't Even Lie (feat. Future & Nicki Minaj),Grateful,DJ Khaled
7823,Major Bag Alert (feat. Migos),Grateful,DJ Khaled
8457,Nasty (Who Dat) (feat. Migos),Still Striving,A$AP Ferg
1055,Questions,Heartbreak on a Full Moon,Chris Brown
1067,Only 4 Me (feat. Ty Dolla $ign & Verse Simmonds),Heartbreak on a Full Moon,Chris Brown
8851,Anywhere,Anywhere,Rita Ora
9021,Juice,I Still Am,Yo Gotti
1061,"Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)",Heartbreak on a Full Moon,Chris Brown
1056,Roses,Heartbreak on a Full Moon,Chris Brown
1057,Confidence,Heartbreak on a Full Moon,Chris Brown
5884,I Bet,Jackie (Deluxe),Ciara
7395,Gibberish,Hell's Kitchen Angel,MAX
11340,Huey,"I Don't Like Shit, I Don't Go Outside: An Album by Earl Sweatshirt",Earl Sweatshirt
7556,Sparks,Breathe In. Breathe Out.,Hilary Duff
251,Lovin' So Hard,Lovin' So Hard,Becky G
9827,Catch Us If You Can,Catch Us If You Can,Elle King
11033,No Words,Innocence Lost,Erik Hassle
5772,I'm Comin' Over,I'm Comin' Over,Chris Young
5778,Sober Saturday Night (feat. Vince Gill),I'm Comin' Over,Chris Young
3175,All-American Girl,Carnival Ride,Carrie Underwood
3180,Last Name,Carnival Ride,Carrie Underwood
9552,Somethin' I'm Good At,Brett Eldredge,Brett Eldredge
8924,I Could Use a Love Song,HERO (Deluxe Edition),Maren Morris
9961,Fix a Drink,EVERYBODY,Chris Janson
10019,Losing Sleep,Losing Sleep,Chris Young
9995,When It Rains It Pours,This One's for You,Luke Combs
9551,The Long Way,Brett Eldredge,Brett Eldredge
11050,RGF Island,Fetty Wap (Deluxe),Fetty Wap
11043,Jugg (feat. Monty),Fetty Wap (Deluxe),Fetty Wap
8846,Ps & Qs,Lil Uzi Vert vs. The World,Lil Uzi Vert
8801,Gucci Gang,Lil Pump,Lil Pump
8722,Fuck Love (feat. Trippie Redd),17,XXXTENTACION
9107,Check 'n Flex,Dexter the Robot,Famous Dex
